ID,Handle,Title,Body HTML,Vendor,Type,Tags,Created At,Updated At,Status,Image Src,Image Position,Variant ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Barcode,Variant Image,Variant Price,Variant Compare At Price,Variant Inventory Qty,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: product.Geschlecht [single_line_text_field],Metafield: product.Marke [single_line_text_field],Metafield: product.Altersgruppe [single_line_text_field],Metafield: product.Modell [single_line_text_field],Metafield: product.IntroDE [multi_line_text_field],Metafield: product.DescriptionDE [multi_line_text_field],Metafield: product.FeaturesDE [multi_line_text_field],Metafield: product.Material [multi_line_text_field],Metafield: product.Innenmaterial [multi_line_text_field],Metafield: product.Sohle [multi_line_text_field],Metafield: product.Innensohle [multi_line_text_field],Metafield: product.1Kategorie [single_line_text_field],Metafield: product.2Erlebnisbereich [single_line_text_field],Metafield: product.3Hauptgruppe [single_line_text_field],Metafield: product.4Untergruppe [single_line_text_field],Metafield: product.Produktbereich [single_line_text_field],Metafield: product.Produktgruppe [single_line_text_field],Metafield: product.Produktart [single_line_text_field]
6461591388309,schnursenkel-90cm-1-paar,Schnürsenkel 90cm 1 Paar,Du hast Fragen zum Produkt? Unser Outlet King Team hilft dir gerne weiter. Kontaktiere uns oder besuche uns direkt in Spiez - im grössten Warenhaus der Schweiz. Wir freuen uns auf dich.,-,Schuhzubehör,"<10Fr., Bekleidung & Schuhe, Demo, Haushalt, Produkteart_Zubehör, Schnürsenkel, Sport & Freizeit, Sport & Reisen",2021-02-03 14:36:58 +0100,2024-08-08 05:24:27 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/75VO_a20784c6-5f9c-4b35-9feb-d8e62b7b9e6d.jpg?v=1690537944,1,38074014302357,Farbe,weiss,Grösse,90 cm,75VO-WIT-Uni,8716404224820,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/75VO_WIT_f8ad9fc5-7305-4db8-b4e1-e5c105a265d5.jpg?v=1690537946,2.99,5,44,,,Unisex,-,Erwachsen,,,,,,,,,Hartware,Multisport,Schuhzubehör,Schnürsenkel,Multisport,Schuhzubehör,Schnürsenkel
6461591388309,schnursenkel-90cm-1-paar,Schnürsenkel 90cm 1 Paar,,-,Schuhzubehör,"<10Fr., Bekleidung & Schuhe, Demo, Haushalt, Produkteart_Zubehör, Schnürsenkel, Sport & Freizeit, Sport & Reisen",2021-02-03 14:36:58 +0100,2024-08-08 05:24:27 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/75VO_WIT_f8ad9fc5-7305-4db8-b4e1-e5c105a265d5.jpg?v=1690537946,2,38074014335125,Farbe,schwarz,Grösse,90 cm,75VO-ZWA-Uni,8716404224837,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/75VO_ZWA_77790df8-3aec-41fa-9f5b-12720ae728bf.jpg?v=1690537948,2.99,5,0,,,,,,,,,,,,,,,,,,,,
6461591388309,schnursenkel-90cm-1-paar,Schnürsenkel 90cm 1 Paar,,-,Schuhzubehör,"<10Fr., Bekleidung & Schuhe, Demo, Haushalt, Produkteart_Zubehör, Schnürsenkel, Sport & Freizeit, Sport & Reisen",2021-02-03 14:36:58 +0100,2024-08-08 05:24:27 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/75VO_ZWA_77790df8-3aec-41fa-9f5b-12720ae728bf.jpg?v=1690537948,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119325098200,zovoz-iah-sonnenbrille-12001-12,ZOVOZ IAH Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Kinder, ZO121223",2023-12-12 12:01:39 +0100,2024-08-10 17:07:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/12001-12e.jpg?v=1702463985,1,44181636841688,Farbe,Viollet,Grösse,onesize,12001-12-Viollet-onesize,7612136085924,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/12001-12e.jpg?v=1702463985,19.99,59,22,,,Kinder,ZOVOZ,Kinder,IAH,,,,,,,,Hartware,Freizeit / Mode,Brillen,Sonnenbrillen Ki,Freizeit & Mode,Brillen,Sonnenbrillen
8119325098200,zovoz-iah-sonnenbrille-12001-12,ZOVOZ IAH Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Kinder, ZO121223",2023-12-12 12:01:39 +0100,2024-08-10 17:07:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/12001-12a.jpg?v=1702463985,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119325098200,zovoz-iah-sonnenbrille-12001-12,ZOVOZ IAH Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Kinder, ZO121223",2023-12-12 12:01:39 +0100,2024-08-10 17:07:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/12001-12b.jpg?v=1702463985,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119325098200,zovoz-iah-sonnenbrille-12001-12,ZOVOZ IAH Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Kinder, ZO121223",2023-12-12 12:01:39 +0100,2024-08-10 17:07:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/12001-12c.jpg?v=1702463985,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119325098200,zovoz-iah-sonnenbrille-12001-12,ZOVOZ IAH Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Kinder, ZO121223",2023-12-12 12:01:39 +0100,2024-08-10 17:07:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/12001-12d.jpg?v=1702463985,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119325098200,zovoz-iah-sonnenbrille-12001-12,ZOVOZ IAH Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Kinder, ZO121223",2023-12-12 12:01:39 +0100,2024-08-10 17:07:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/12001-12f.jpg?v=1702463985,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119325098200,zovoz-iah-sonnenbrille-12001-12,ZOVOZ IAH Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Kinder, ZO121223",2023-12-12 12:01:39 +0100,2024-08-10 17:07:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/12001-12g.jpg?v=1702463985,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8120161599704,angro-apollo-worker-quarter-3-pack-socken-herren-000122425000-assorted,Angro APOLLO WORKER QUARTER 3-Pack Socken Herren,,Angro,Socken & Strümpfe,"AN131223, Bereich_Multisport, Marke_Angro, Produkteart_Socken / Strümpfe / Stulpen, Typ_Herren",2023-12-13 13:21:52 +0100,2024-08-13 12:36:56 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/apollo-quarter-werksokken-worker-gear-3-pack.jpg?v=1702538701,1,44183611736280,Farbe,ASSORTED,Grösse,46/48,000122425000-ASSORTED-46/48,8718051352345,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/apollo-quarter-werksokken-worker-gear-3-pack.jpg?v=1702538701,5.99,9.9,27,,,Herren,Angro,Erwachsen,APOLLO WORKER QUARTER 3-Pack,,,,,,,,Textil,Multisport,Socken / Strümpfe / Stulpen,Socken He/Uni,,Socken & Strümpfe,
8120161599704,angro-apollo-worker-quarter-3-pack-socken-herren-000122425000-assorted,Angro APOLLO WORKER QUARTER 3-Pack Socken Herren,,Angro,Socken & Strümpfe,"AN131223, Bereich_Multisport, Marke_Angro, Produkteart_Socken / Strümpfe / Stulpen, Typ_Herren",2023-12-13 13:21:52 +0100,2024-08-13 12:36:56 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/apollo-quarter-werksokken-worker-gear-3-pack_2.jpg?v=1702538701,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8120161599704,angro-apollo-worker-quarter-3-pack-socken-herren-000122425000-assorted,Angro APOLLO WORKER QUARTER 3-Pack Socken Herren,,Angro,Socken & Strümpfe,"AN131223, Bereich_Multisport, Marke_Angro, Produkteart_Socken / Strümpfe / Stulpen, Typ_Herren",2023-12-13 13:21:52 +0100,2024-08-13 12:36:56 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/apollo-quarter-werksokken-worker-gear-3-pack_1.jpg?v=1702538701,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8150127706328,pepsi-regular-26958,Pepsi Regular,,Pepsi,Alkoholfreie Getränke,"Bereich_Lebensmittel & Getränke, Fe170124, Marke_Pepsi, Produkteart_Getränke Alkoholfrei, Typ_Herren; Typ_Damen;, WP0524",2024-01-18 13:50:30 +0100,2024-08-15 17:07:57 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/670779.jpg?v=1705639659,1,44294320652504,Farbe,Blau,Grösse,0.5l,26958-Blau-0.5l,4062139004621,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/670779.jpg?v=1705639659,1.39,,56,,,Unisex,Pepsi,Erwachsen,Regular,,,,,,,,Food,Lebensmittel & Getränke,Getränke Alkoholfrei,Erfrischungsgetränke,Lebensmittel & Getränke,Alkoholfreie Getränke,Erfrischungsgetränke
8150127706328,pepsi-regular-26958,Pepsi Regular,,Pepsi,Alkoholfreie Getränke,"Bereich_Lebensmittel & Getränke, Fe170124, Marke_Pepsi, Produkteart_Getränke Alkoholfrei, Typ_Herren; Typ_Damen;, WP0524",2024-01-18 13:50:30 +0100,2024-08-15 17:07:57 +0200,Active,,,44294320718040,Farbe,Blau,Grösse,6x0.5l,26958-Blau-6x0.5l,4062139004638,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/670779.jpg?v=1705639659,7.99,,7,,,,,,,,,,,,,,,,,,,,
8111630450904,sigg-meridian-sumatra-maki-flasche-8971-3,Sigg Meridian Sumatra Maki Flasche,"<h2 class=""Polaris-Header-Title"" data-mce-fragment=""1"">Sigg Meridian Sumatra Maki Flasche - im Outlet Sale</h2>
<div class=""flex-1 overflow-hidden"">
<div class=""react-scroll-to-bottom--css-zonje-79elbk h-full"">
<div class=""react-scroll-to-bottom--css-zonje-1n7m0yu"">
<div class=""flex flex-col text-sm pb-9"">
<div data-testid=""conversation-turn-5"" class=""w-full text-token-text-primary"">
<div class=""px-4 py-2 justify-center text-base md:gap-6 m-auto"">
<div class=""flex flex-1 text-base mx-auto gap-3 md:px-5 lg:px-1 xl:px-5 md:max-w-3xl lg:max-w-[40rem] xl:max-w-[48rem] group final-completion"">
<div class=""relative flex w-full flex-col agent-turn"">
<div class=""flex-col gap-1 md:gap-3"">
<div class=""flex flex-grow flex-col max-w-full"">
<div class=""min-h-[20px] text-message flex flex-col items-start gap-3 whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 overflow-x-auto"" data-message-id=""1c3733ba-3982-41d1-b1df-05d14757b28e"" data-message-author-role=""assistant"">
<div class=""markdown prose w-full break-words dark:prose-invert light"">
<p>Die SIGG Meridian Sumatra Maki Flasche vereint funktionales Design mit einem Hauch exotischer Ästhetik. Hergestellt für anspruchsvolle Nutzer, die Wert auf Design und Nachhaltigkeit legen, hält diese hochwertige Flasche Ihre Getränke bis zu 30 Stunden kalt oder warm. Mit einem Fassungsvermögen von 0.5l eignet sie sich perfekt für den Alltag. Das auffällige Sumatra Maki-Motiv auf leuchtendem Gelb macht die Flasche zu einem echten Blickfang, während die bewährte SIGG-Qualität für Langlebigkeit und Geschmackstreue Ihres Inhalts sorgt. Setzen Sie ein Statement für Umweltbewusstsein und Stil – mit der SIGG Meridian Sumatra Maki Flasche.</p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>",Sigg,Trinkgeschirr,"Bereich_Küche & Bar, Marke_Sigg, Produkteart_Trinkgeschirr, SG051223, Typ_Herren; Typ_Damen;",2023-12-05 16:19:13 +0100,2024-08-10 05:13:36 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/SIGG_8971_30_thermos_e_recipiente_isotermico_0_5_L_Multicolore_1806019.jpg?v=1701848962,1,44163365372120,Farbe,Gelb,Grösse,OneSize,8971.3-Gelb-OneSize,7610465897133,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/SIGG_8971_30_thermos_e_recipiente_isotermico_0_5_L_Multicolore_1806019.jpg?v=1701848962,29.99,49.9,24,,,Unisex,Sigg,Erwachsen,Meridian Sumatra Maki,,"Die SIGG Meridian Sumatra Maki Flasche vereint funktionales Design mit einem Hauch exotischer Ästhetik. Hergestellt für anspruchsvolle Nutzer, die Wert auf Design und Nachhaltigkeit legen, hält diese hochwertige Flasche Ihre Getränke bis zu 30 Stunden kalt oder warm. Mit einem Fassungsvermögen von 0.5l eignet sie sich perfekt für den Alltag. Das auffällige Sumatra Maki-Motiv auf leuchtendem Gelb macht die Flasche zu einem echten Blickfang, während die bewährte SIGG-Qualität für Langlebigkeit und Geschmackstreue Ihres Inhalts sorgt. Setzen Sie ein Statement für Umweltbewusstsein und Stil – mit der SIGG Meridian Sumatra Maki Flasche.






",,,,,,Nonfood,Küche & Bar,Trinkgeschirr,Flaschen / Behälter / Kanister,Küche & Bar,Trinkgeschirr,"Flaschen, Behälter & Kanister"
8111630450904,sigg-meridian-sumatra-maki-flasche-8971-3,Sigg Meridian Sumatra Maki Flasche,,Sigg,Trinkgeschirr,"Bereich_Küche & Bar, Marke_Sigg, Produkteart_Trinkgeschirr, SG051223, Typ_Herren; Typ_Damen;",2023-12-05 16:19:13 +0100,2024-08-10 05:13:36 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/SIGG_8971_30_thermos_e_recipiente_isotermico_0_5_L_Multicolore_1806019_1.jpg?v=1701848962,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8111630450904,sigg-meridian-sumatra-maki-flasche-8971-3,Sigg Meridian Sumatra Maki Flasche,,Sigg,Trinkgeschirr,"Bereich_Küche & Bar, Marke_Sigg, Produkteart_Trinkgeschirr, SG051223, Typ_Herren; Typ_Damen;",2023-12-05 16:19:13 +0100,2024-08-10 05:13:36 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/SIGG_8971_30_thermos_e_recipiente_isotermico_0_5_L_Multicolore_1806019_2.jpg?v=1701848962,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8111630450904,sigg-meridian-sumatra-maki-flasche-8971-3,Sigg Meridian Sumatra Maki Flasche,,Sigg,Trinkgeschirr,"Bereich_Küche & Bar, Marke_Sigg, Produkteart_Trinkgeschirr, SG051223, Typ_Herren; Typ_Damen;",2023-12-05 16:19:13 +0100,2024-08-10 05:13:36 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/SIGG_8971_30_thermos_e_recipiente_isotermico_0_5_L_Multicolore_1806019_3.jpg?v=1701848961,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119324082392,zovoz-dxb-sonnenbrille-3034-7,ZOVOZ DXB Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:23 +0100,2024-08-10 16:56:14 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/3034-7e.jpg?v=1702464293,1,44181635825880,Farbe,Rosa,Grösse,onesize,3034-7-Rosa-onesize,7612136085580,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/3034-7e.jpg?v=1702464293,49.99,89,25,,,Herren,ZOVOZ,Erwachsen,DXB,,,,,,,,Hartware,Freizeit / Mode,Brillen,Sonnenbrillen He/Uni,Freizeit & Mode,Brillen,Sonnenbrillen
8119324082392,zovoz-dxb-sonnenbrille-3034-7,ZOVOZ DXB Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:23 +0100,2024-08-10 16:56:14 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/3034-7a.jpg?v=1702464293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119324082392,zovoz-dxb-sonnenbrille-3034-7,ZOVOZ DXB Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:23 +0100,2024-08-10 16:56:14 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/3034-7b.jpg?v=1702464293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119324082392,zovoz-dxb-sonnenbrille-3034-7,ZOVOZ DXB Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:23 +0100,2024-08-10 16:56:14 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/3034-7c.jpg?v=1702464293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119324082392,zovoz-dxb-sonnenbrille-3034-7,ZOVOZ DXB Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:23 +0100,2024-08-10 16:56:14 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/3034-7d.jpg?v=1702464293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119324082392,zovoz-dxb-sonnenbrille-3034-7,ZOVOZ DXB Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:23 +0100,2024-08-10 16:56:14 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/3034-7f.jpg?v=1702464293,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119324082392,zovoz-dxb-sonnenbrille-3034-7,ZOVOZ DXB Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:23 +0100,2024-08-10 16:56:14 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/3034-7g.jpg?v=1702464293,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8111658926296,sigg-meridian-flasche-8999,Sigg Meridian Flasche,"<h1><span style=""font-size: 0.875rem;"">Sigg Meridian Flasche - im Outlet Sale</span></h1>
<div class=""flex-1 overflow-hidden"">
<div class=""react-scroll-to-bottom--css-zonje-79elbk h-full"">
<div class=""react-scroll-to-bottom--css-zonje-1n7m0yu"">
<div class=""flex flex-col text-sm pb-9"">
<div class=""w-full text-token-text-primary"" data-testid=""conversation-turn-3"">
<div class=""px-4 py-2 justify-center text-base md:gap-6 m-auto"">
<div class=""flex flex-1 text-base mx-auto gap-3 md:px-5 lg:px-1 xl:px-5 md:max-w-3xl lg:max-w-[40rem] xl:max-w-[48rem] group final-completion"">
<div class=""relative flex w-full flex-col agent-turn"">
<div class=""flex-col gap-1 md:gap-3"">
<div class=""flex flex-grow flex-col max-w-full"">
<div data-message-author-role=""assistant"" data-message-id=""6a7d4950-053b-4698-bfef-b6c38fadea6f"" class=""min-h-[20px] text-message flex flex-col items-start gap-3 whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 overflow-x-auto"">
<div class=""markdown prose w-full break-words dark:prose-invert light"">
<p>Entdecken Sie die SIGG Meridian Flasche in lebendigem Blau – Ihr idealer Begleiter für tägliche Abenteuer! Verfügbar in den praktischen Größen 0.5l und 0.7l, bietet die Meridian Flasche Genuss in perfekter Form. Die robuste und langlebige Bauweise aus hochwertigen Materialien gewährleistet, dass Ihr Getränk sicher und stilvoll transportiert wird. Ob im Büro, beim Sport oder auf Reisen – diese Flasche hält, was sie verspricht. Das minimalistische Design passt sich jedem Lifestyle an, während die innovative Öffnung für einfaches Trinken und Nachfüllen ohne Auslaufen sorgt. Wählen Sie SIGG Meridian für nachhaltigen Stil und Qualität!</p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>",Sigg,Trinkgeschirr,"Bereich_Küche & Bar, Marke_Sigg, Produkteart_Trinkgeschirr, SG051223, Typ_Herren; Typ_Damen;",2023-12-05 16:28:48 +0100,2024-08-14 16:57:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/sigg-meridian-electric-blue-05-liter.jpg?v=1701848444,1,44163405807832,Farbe,Dunkelblau,Grösse,OneSize,8999-Blau-OneSize,7610465899939,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/sigg-meridian-electric-blue-05-liter.jpg?v=1701848444,29.99,49.9,47,,,Unisex,Sigg,Erwachsen,Meridian,,"Entdecken Sie die SIGG Meridian Flasche in lebendigem Blau – Ihr idealer Begleiter für tägliche Abenteuer! Verfügbar in den praktischen Größen 0.5l und 0.7l, bietet die Meridian Flasche Genuss in perfekter Form. Die robuste und langlebige Bauweise aus hochwertigen Materialien gewährleistet, dass Ihr Getränk sicher und stilvoll transportiert wird. Ob im Büro, beim Sport oder auf Reisen – diese Flasche hält, was sie verspricht. Das minimalistische Design passt sich jedem Lifestyle an, während die innovative Öffnung für einfaches Trinken und Nachfüllen ohne Auslaufen sorgt. Wählen Sie SIGG Meridian für nachhaltigen Stil und Qualität!",,,,,,Nonfood,Küche & Bar,Trinkgeschirr,Flaschen / Behälter / Kanister,Küche & Bar,Trinkgeschirr,"Flaschen, Behälter & Kanister"
8111658926296,sigg-meridian-flasche-8999,Sigg Meridian Flasche,,Sigg,Trinkgeschirr,"Bereich_Küche & Bar, Marke_Sigg, Produkteart_Trinkgeschirr, SG051223, Typ_Herren; Typ_Damen;",2023-12-05 16:28:48 +0100,2024-08-14 16:57:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/sigg-meridian-ultra-lemon-05-liter.jpg?v=1701848444,2,44163405840600,Farbe,Gelb,Grösse,OneSize,8999-Lemon-OneSize,7610465899953,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/sigg-meridian-ultra-lemon-05-liter.jpg?v=1701848444,24.99,43.9,42,,,,,,,,,,,,,,,,,,,,
8111658926296,sigg-meridian-flasche-8999,Sigg Meridian Flasche,,Sigg,Trinkgeschirr,"Bereich_Küche & Bar, Marke_Sigg, Produkteart_Trinkgeschirr, SG051223, Typ_Herren; Typ_Damen;",2023-12-05 16:28:48 +0100,2024-08-14 16:57:16 +0200,Active,,,44163405873368,Farbe,Blau,Grösse,OneSize,8999-Blau-OneSize,7610465899939,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/sigg-meridian-electric-blue-05-liter.jpg?v=1701848444,29.99,49.9,47,,,,,,,,,,,,,,,,,,,,
8111658926296,sigg-meridian-flasche-8999,Sigg Meridian Flasche,,Sigg,Trinkgeschirr,"Bereich_Küche & Bar, Marke_Sigg, Produkteart_Trinkgeschirr, SG051223, Typ_Herren; Typ_Damen;",2023-12-05 16:28:48 +0100,2024-08-14 16:57:16 +0200,Active,,,44163405906136,Farbe,Lemon,Grösse,OneSize,8999-Lemon-OneSize,7610465899953,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/sigg-meridian-ultra-lemon-05-liter.jpg?v=1701848444,24.99,43.9,42,,,,,,,,,,,,,,,,,,,,
8119323361496,zovoz-bud-sonnenbrille-1517-21,ZOVOZ BUD Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:10 +0100,2024-08-10 12:57:36 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/1517-21e.jpg?v=1702460114,1,44181635104984,Farbe,Grau,Grösse,onesize,1517-21-Grau-onesize,7612136085405,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/1517-21e.jpg?v=1702460114,59.99,99,24,,,Herren,ZOVOZ,Erwachsen,BUD,,,,,,,,Hartware,Freizeit / Mode,Brillen,Sonnenbrillen He/Uni,Freizeit & Mode,Brillen,Sonnenbrillen
8119323361496,zovoz-bud-sonnenbrille-1517-21,ZOVOZ BUD Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:10 +0100,2024-08-10 12:57:36 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/1517-21a.jpg?v=1702460114,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119323361496,zovoz-bud-sonnenbrille-1517-21,ZOVOZ BUD Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:10 +0100,2024-08-10 12:57:36 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/1517-21b.jpg?v=1702460114,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119323361496,zovoz-bud-sonnenbrille-1517-21,ZOVOZ BUD Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:10 +0100,2024-08-10 12:57:36 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/1517-21c.jpg?v=1702460114,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119323361496,zovoz-bud-sonnenbrille-1517-21,ZOVOZ BUD Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:10 +0100,2024-08-10 12:57:36 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/1517-21d.jpg?v=1702460114,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119323361496,zovoz-bud-sonnenbrille-1517-21,ZOVOZ BUD Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:10 +0100,2024-08-10 12:57:36 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/1517-21f.jpg?v=1702460114,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119323361496,zovoz-bud-sonnenbrille-1517-21,ZOVOZ BUD Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:10 +0100,2024-08-10 12:57:36 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/1517-21g.jpg?v=1702460114,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
